policy,seed,time_seconds,time_hours,minimum,mean,maximum
"UBR-CA",20260703,654300.000000,181.750000,132.127414,148.423784,162.625697
"UBR-CA",20260703,654600.000000,181.833333,130.536021,149.889646,166.625697
"UBR-CA",20260703,654900.000000,181.916667,132.862413,152.088194,168.890841
"UBR-CA",20260703,655200.000000,182.000000,134.869391,153.355675,169.621095
"UBR-CA",20260703,655500.000000,182.083333,138.440706,153.417047,167.290575
"UBR-CA",20260703,655800.000000,182.166667,142.440706,153.218749,165.875154
"UBR-CA",20260703,656100.000000,182.250000,142.878377,153.782525,168.198758
"UBR-CA",20260703,656400.000000,182.333333,142.163892,153.813694,169.936846
"UBR-CA",20260703,656700.000000,182.416667,141.848609,153.213965,168.787883
"UBR-CA",20260703,657000.000000,182.500000,145.379838,154.198797,167.435938
"UBR-CA",20260703,657300.000000,182.583333,142.711339,146.844584,154.112644
"UBR-CA",20260703,657600.000000,182.666667,138.388968,144.043831,153.390464
"UBR-CA",20260703,657900.000000,182.750000,137.604736,141.807501,150.012363
"UBR-CA",20260703,658200.000000,182.833333,134.938936,139.620541,147.776184
"UBR-CA",20260703,658500.000000,182.916667,131.651781,137.045795,147.119985
"UBR-CA",20260703,658800.000000,183.000000,129.383249,134.122998,142.372221
"UBR-CA",20260703,659100.000000,183.083333,125.120461,130.174441,137.001325
"UBR-CA",20260703,659400.000000,183.166667,120.090777,126.772626,135.483259
"UBR-CA",20260703,659700.000000,183.250000,117.260953,122.472015,130.727667
"UBR-CA",20260703,660000.000000,183.333333,114.055925,120.541988,128.717685
"UBR-CA",20260703,660300.000000,183.416667,114.119164,118.625786,125.836742
"UBR-CA",20260703,660600.000000,183.500000,113.098911,116.617870,122.590293
"UBR-CA",20260703,660900.000000,183.583333,112.723543,115.697821,118.965569
"UBR-CA",20260703,661200.000000,183.666667,113.071953,115.814955,117.687038
"UBR-CA",20260703,661500.000000,183.750000,111.466638,113.962157,116.456924
"UBR-CA",20260703,661800.000000,183.833333,108.244187,111.667778,115.461636
"UBR-CA",20260703,662100.000000,183.916667,103.366490,107.593925,114.675340
"UBR-CA",20260703,662400.000000,184.000000,97.202994,104.800670,112.852028
"UBR-CA",20260703,662700.000000,184.083333,92.776264,101.568629,109.821308
"UBR-CA",20260703,663000.000000,184.166667,93.442242,98.584613,105.993639
"UBR-CA",20260703,663300.000000,184.250000,88.876785,93.070896,99.886093
"UBR-CA",20260703,663600.000000,184.333333,84.749245,89.765687,97.208461
"UBR-CA",20260703,663900.000000,184.416667,82.812802,88.280307,95.842426
"UBR-CA",20260703,664200.000000,184.500000,73.526433,84.497485,94.057202
"UBR-CA",20260703,664500.000000,184.583333,68.224594,81.375007,90.829686
"UBR-CA",20260703,664800.000000,184.666667,69.535040,79.931435,88.508975
"UBR-CA",20260703,665100.000000,184.750000,70.164278,78.015332,85.075967
"UBR-CA",20260703,665400.000000,184.833333,67.431548,75.862665,80.726831
"UBR-CA",20260703,665700.000000,184.916667,61.947591,72.991280,78.816507
"UBR-CA",20260703,666000.000000,185.000000,57.936115,71.570118,79.064519
"UBR-CA",20260703,666300.000000,185.083333,59.928838,69.698589,75.958457
"UBR-CA",20260703,666600.000000,185.166667,62.087530,66.877306,69.531326
"UBR-CA",20260703,666900.000000,185.250000,62.027881,65.049767,67.294560
"UBR-CA",20260703,667200.000000,185.333333,59.730005,62.403646,66.485945
"UBR-CA",20260703,667500.000000,185.416667,55.629989,58.859958,62.942986
"UBR-CA",20260703,667800.000000,185.500000,53.348231,57.989956,60.893424
"UBR-CA",20260703,668100.000000,185.583333,51.821081,55.095011,60.300722
"UBR-CA",20260703,668400.000000,185.666667,45.829518,50.603622,56.676031
"UBR-CA",20260703,668700.000000,185.750000,42.702319,46.108524,50.280340
"UBR-CA",20260703,669000.000000,185.833333,40.678855,43.766949,49.425566
"UBR-CA",20260703,669300.000000,185.916667,37.794783,42.157170,49.709007
"UBR-CA",20260703,669600.000000,186.000000,37.137178,40.897226,46.544058
"UBR-CA",20260703,669900.000000,186.083333,34.292592,38.667667,41.512534
"UBR-CA",20260703,670200.000000,186.166667,33.638927,37.697994,42.817353
"UBR-CA",20260703,670500.000000,186.250000,27.991167,34.368575,43.611293
"UBR-CA",20260703,670800.000000,186.333333,18.817719,31.194120,43.899000
"UBR-CA",20260703,671100.000000,186.416667,14.911340,28.663120,39.263153
"UBR-CA",20260703,671400.000000,186.500000,9.135960,24.463820,36.410872
"UBR-CA",20260703,671700.000000,186.583333,13.135960,21.834901,26.358940
"UBR-CA",20260703,672000.000000,186.666667,14.072683,19.376166,24.849137
"UBR-CA",20260703,672300.000000,186.750000,12.911232,15.579845,18.264454
"UBR-CA",20260703,672600.000000,186.833333,12.603252,24.106171,52.000000
"UBR-CA",20260703,672900.000000,186.916667,13.252132,25.965764,55.965649
"UBR-CA",20260703,673200.000000,187.000000,14.919042,27.374640,55.164768
"UBR-CA",20260703,673500.000000,187.083333,17.576814,28.567216,51.108969
"UBR-CA",20260703,673800.000000,187.166667,21.576814,30.456655,48.519497
"UBR-CA",20260703,674100.000000,187.250000,25.433589,31.010101,40.332810
"UBR-CA",20260703,674400.000000,187.333333,27.897591,31.188890,39.278748
"UBR-CA",20260703,674700.000000,187.416667,23.504188,31.695840,37.699949
"UBR-CA",20260703,675000.000000,187.500000,27.504188,33.553251,37.433589
"UBR-CA",20260703,675300.000000,187.583333,31.277676,34.551054,37.676206
"UBR-CA",20260703,675600.000000,187.666667,34.321897,36.885969,41.676206
"UBR-CA",20260703,675900.000000,187.750000,34.997284,38.834408,45.676206
"UBR-CA",20260703,676200.000000,187.833333,30.308628,38.835257,48.920659
"UBR-CA",20260703,676500.000000,187.916667,34.308628,41.279875,49.552105
"UBR-CA",20260703,676800.000000,188.000000,37.201407,43.829257,51.533874
"UBR-CA",20260703,677100.000000,188.083333,39.532976,45.240760,51.403660
"UBR-CA",20260703,677400.000000,188.166667,40.680515,45.198610,49.352884
"UBR-CA",20260703,677700.000000,188.250000,43.070086,44.382485,46.709899
"UBR-CA",20260703,678000.000000,188.333333,39.974714,43.872965,48.546498
"UBR-CA",20260703,678300.000000,188.416667,42.783659,44.520644,46.909603
"UBR-CA",20260703,678600.000000,188.500000,36.942138,44.512851,48.254147
"UBR-CA",20260703,678900.000000,188.583333,32.176648,44.235122,49.499614
"UBR-CA",20260703,679200.000000,188.666667,29.427206,44.629544,52.081493
"UBR-CA",20260703,679500.000000,188.750000,30.362085,44.281633,54.467073
"UBR-CA",20260703,679800.000000,188.833333,33.817871,45.126181,54.425575
"UBR-CA",20260703,680100.000000,188.916667,37.817871,45.157595,51.164385
"UBR-CA",20260703,680400.000000,189.000000,41.817871,46.652461,50.702644
"UBR-CA",20260703,680700.000000,189.083333,44.054539,46.937574,50.257636
"UBR-CA",20260703,681000.000000,189.166667,43.991890,48.186337,53.837102
"UBR-CA",20260703,681300.000000,189.250000,45.331291,49.175150,52.338008
"UBR-CA",20260703,681600.000000,189.333333,47.867218,49.558859,52.687545
"UBR-CA",20260703,681900.000000,189.416667,48.512951,50.373533,52.135390
"UBR-CA",20260703,682200.000000,189.500000,47.817487,50.977285,54.210855
"UBR-CA",20260703,682500.000000,189.583333,49.145954,52.677350,57.281363
"UBR-CA",20260703,682800.000000,189.666667,51.800770,54.119995,57.085070
"UBR-CA",20260703,683100.000000,189.750000,51.186890,55.173605,58.051075
"UBR-CA",20260703,683400.000000,189.833333,50.371193,55.813633,61.145954
"UBR-CA",20260703,683700.000000,189.916667,53.754016,56.438103,59.684537
"UBR-CA",20260703,684000.000000,190.000000,54.250137,55.625707,58.621519
"UBR-CA",20260703,684300.000000,190.083333,54.861221,57.363703,59.757845
"UBR-CA",20260703,684600.000000,190.166667,58.861221,60.490756,61.699122
"UBR-CA",20260703,684900.000000,190.250000,62.534301,63.284107,64.383241
"UBR-CA",20260703,685200.000000,190.333333,60.236926,65.164684,67.502982
"UBR-CA",20260703,685500.000000,190.416667,56.930654,66.677787,71.502982
"UBR-CA",20260703,685800.000000,190.500000,56.310622,68.535444,75.502982
"UBR-CA",20260703,686100.000000,190.583333,55.570995,69.162164,76.066724
"UBR-CA",20260703,686400.000000,190.666667,58.616871,70.945526,78.195491
"UBR-CA",20260703,686700.000000,190.750000,59.865415,72.191176,80.834334
"UBR-CA",20260703,687000.000000,190.833333,63.865415,74.470811,81.734393
"UBR-CA",20260703,687300.000000,190.916667,67.640903,75.350604,82.127006
"UBR-CA",20260703,687600.000000,191.000000,70.025571,76.000847,78.985365
"UBR-CA",20260703,687900.000000,191.083333,65.293802,75.046951,78.879607
"UBR-CA",20260703,688200.000000,191.166667,63.676778,76.164826,81.983204
"UBR-CA",20260703,688500.000000,191.250000,65.893401,76.913252,82.789171
"UBR-CA",20260703,688800.000000,191.333333,69.893401,77.357508,81.561008
"UBR-CA",20260703,689100.000000,191.416667,71.549831,78.140938,83.485258
"UBR-CA",20260703,689400.000000,191.500000,75.549831,79.331377,85.168678
"UBR-CA",20260703,689700.000000,191.583333,75.951080,80.505146,88.540862
"UBR-CA",20260703,690000.000000,191.666667,77.355830,80.552288,86.189928
"UBR-CA",20260703,690300.000000,191.750000,76.457000,82.374765,86.443645
"UBR-CA",20260703,690600.000000,191.833333,76.127339,85.266317,90.443645
"UBR-CA",20260703,690900.000000,191.916667,78.522453,87.550957,94.443645
"UBR-CA",20260703,691200.000000,192.000000,79.635278,88.972294,95.942995
"UBR-CA",20260703,691500.000000,192.083333,81.011204,90.583874,97.236708
"UBR-CA",20260703,691800.000000,192.166667,81.289336,92.707421,101.236708
"UBR-CA",20260703,692100.000000,192.250000,85.289336,94.410501,103.515448
"UBR-CA",20260703,692400.000000,192.333333,89.289336,96.053248,106.503066
"UBR-CA",20260703,692700.000000,192.416667,89.105390,97.200871,108.348005
"UBR-CA",20260703,693000.000000,192.500000,90.052312,98.855220,108.269943
"UBR-CA",20260703,693300.000000,192.583333,93.894326,100.449789,108.981126
"UBR-CA",20260703,693600.000000,192.666667,97.894326,102.871315,110.420796
"UBR-CA",20260703,693900.000000,192.750000,98.962815,104.480749,113.201980
"UBR-CA",20260703,694200.000000,192.833333,99.034321,106.122302,115.425344
"UBR-CA",20260703,694500.000000,192.916667,100.966304,106.572109,115.351328
"UBR-CA",20260703,694800.000000,193.000000,99.194176,106.850944,113.228673
"UBR-CA",20260703,695100.000000,193.083333,100.656944,106.706587,113.229662
"UBR-CA",20260703,695400.000000,193.166667,98.882217,107.639043,116.922001
"UBR-CA",20260703,695700.000000,193.250000,94.557187,108.890437,120.449481
"UBR-CA",20260703,696000.000000,193.333333,98.557187,110.636113,118.794310
"UBR-CA",20260703,696300.000000,193.416667,102.557187,111.223096,120.513800
"UBR-CA",20260703,696600.000000,193.500000,106.314094,111.999581,120.041243
"UBR-CA",20260703,696900.000000,193.583333,106.665923,112.265860,119.162958
"UBR-CA",20260703,697200.000000,193.666667,107.312893,112.539785,117.993117
"UBR-CA",20260703,697500.000000,193.750000,109.335239,115.016007,121.537118
"UBR-CA",20260703,697800.000000,193.833333,109.632087,115.003599,121.974199
"UBR-CA",20260703,698100.000000,193.916667,109.255234,115.964418,124.396247
"UBR-CA",20260703,698400.000000,194.000000,111.436692,116.925335,127.926486
"UBR-CA",20260703,698700.000000,194.083333,110.011744,117.340111,131.604927
"UBR-CA",20260703,699000.000000,194.166667,105.952696,115.522135,127.698203
"UBR-CA",20260703,699300.000000,194.250000,109.118365,116.060229,125.560015
"UBR-CA",20260703,699600.000000,194.333333,110.745562,117.490365,123.641117
"UBR-CA",20260703,699900.000000,194.416667,114.745562,119.073837,121.728325
"UBR-CA",20260703,700200.000000,194.500000,118.059265,121.438738,125.728325
"UBR-CA",20260703,700500.000000,194.583333,112.801056,122.180727,129.728325
"UBR-CA",20260703,700800.000000,194.666667,111.853633,122.307035,133.391962
"UBR-CA",20260703,701100.000000,194.750000,115.713459,122.703414,136.509365
"UBR-CA",20260703,701400.000000,194.833333,116.192474,123.504857,137.194399
"UBR-CA",20260703,701700.000000,194.916667,115.483367,124.899879,138.901104
"UBR-CA",20260703,702000.000000,195.000000,113.238068,124.641515,137.630902
"UBR-CA",20260703,702300.000000,195.083333,112.210701,124.622144,135.158442
"UBR-CA",20260703,702600.000000,195.166667,115.798964,124.908047,131.889463
"UBR-CA",20260703,702900.000000,195.250000,119.798964,125.100620,130.544782
"UBR-CA",20260703,703200.000000,195.333333,121.982077,126.933324,133.162504
"UBR-CA",20260703,703500.000000,195.416667,123.522198,129.504234,135.257380
"UBR-CA",20260703,703800.000000,195.500000,126.741580,132.016933,136.846008
"UBR-CA",20260703,704100.000000,195.583333,128.842118,133.709438,139.257934
"UBR-CA",20260703,704400.000000,195.666667,128.525876,134.687790,140.069392
"UBR-CA",20260703,704700.000000,195.750000,129.242807,134.247617,139.417066
"UBR-CA",20260703,705000.000000,195.833333,129.997623,135.645855,141.165035
"UBR-CA",20260703,705300.000000,195.916667,130.627016,137.847883,145.026025
"UBR-CA",20260703,705600.000000,196.000000,130.273790,138.565165,147.413170
"UBR-CA",20260703,705900.000000,196.083333,130.891672,139.862083,148.568657
"UBR-CA",20260703,706200.000000,196.166667,133.213082,140.795352,150.150228
"UBR-CA",20260703,706500.000000,196.250000,134.622664,141.567775,151.516413
"UBR-CA",20260703,706800.000000,196.333333,137.587584,142.569084,151.295172
"UBR-CA",20260703,707100.000000,196.416667,137.966763,142.482029,150.040939
"UBR-CA",20260703,707400.000000,196.500000,140.210241,143.729289,151.627005
"UBR-CA",20260703,707700.000000,196.583333,138.681846,143.999579,151.068253
"UBR-CA",20260703,708000.000000,196.666667,136.810990,143.756523,149.213909
"UBR-CA",20260703,708300.000000,196.750000,138.898357,145.369497,150.450325
"UBR-CA",20260703,708600.000000,196.833333,139.411436,146.993955,151.677572
"UBR-CA",20260703,708900.000000,196.916667,140.805243,149.184921,155.559594
"UBR-CA",20260703,709200.000000,197.000000,144.805243,151.846273,159.559594
"UBR-CA",20260703,709500.000000,197.083333,147.874300,154.613975,162.681736
"UBR-CA",20260703,709800.000000,197.166667,151.170420,155.436779,162.113671
"UBR-CA",20260703,710100.000000,197.250000,153.670549,157.457267,164.321955
"UBR-CA",20260703,710400.000000,197.333333,156.107438,159.047538,164.979667
"UBR-CA",20260703,710700.000000,197.416667,156.506035,159.455180,165.401275
"UBR-CA",20260703,711000.000000,197.500000,155.629046,160.000249,165.363668
"UBR-CA",20260703,711300.000000,197.583333,154.569744,161.020568,165.885878
"UBR-CA",20260703,711600.000000,197.666667,149.138779,161.739615,169.078082
"UBR-CA",20260703,711900.000000,197.750000,147.196671,163.349486,172.492673
"UBR-CA",20260703,712200.000000,197.833333,149.433189,166.608396,176.492673
"UBR-CA",20260703,712500.000000,197.916667,153.401129,169.045862,177.142365
"UBR-CA",20260703,712800.000000,198.000000,154.759662,170.211795,176.705182
"UBR-CA",20260703,713100.000000,198.083333,155.535567,171.718248,178.935566
"UBR-CA",20260703,713400.000000,198.166667,156.530908,172.766615,181.237830
"UBR-CA",20260703,713700.000000,198.250000,159.310528,173.857823,185.237830
"UBR-CA",20260703,714000.000000,198.333333,162.963843,176.223364,189.030565
"UBR-CA",20260703,714300.000000,198.416667,165.577307,178.563062,193.010340
"UBR-CA",20260703,714600.000000,198.500000,166.158458,179.504252,192.516382
"UBR-CA",20260703,714900.000000,198.583333,165.773917,180.073538,191.527806
"UBR-CA",20260703,715200.000000,198.666667,167.015202,181.772767,194.402325
"UBR-CA",20260703,715500.000000,198.750000,170.757558,183.134419,197.252634
"UBR-CA",20260703,715800.000000,198.833333,174.757558,184.191524,199.505981
"UBR-CA",20260703,716100.000000,198.916667,171.357573,184.684186,198.982291
"UBR-CA",20260703,716400.000000,199.000000,171.705456,186.157940,201.448779
"UBR-CA",20260703,716700.000000,199.083333,174.457387,186.769237,200.980564
"UBR-CA",20260703,717000.000000,199.166667,177.794139,187.719773,204.123638
"UBR-CA",20260703,717300.000000,199.250000,180.148834,189.242835,205.771806
"UBR-CA",20260703,717600.000000,199.333333,181.927145,190.666791,206.360152
"UBR-CA",20260703,717900.000000,199.416667,182.742986,191.318724,209.424535
"UBR-CA",20260703,718200.000000,199.500000,182.351367,193.109480,213.424535
"UBR-CA",20260703,718500.000000,199.583333,185.732249,196.376182,217.424535
"UBR-CA",20260703,718800.000000,199.666667,184.139788,197.926706,221.424535
"UBR-CA",20260703,719100.000000,199.750000,183.884605,199.784144,223.856478
"UBR-CA",20260703,719400.000000,199.833333,183.802871,201.207840,224.169889
"UBR-CA",20260703,719700.000000,199.916667,183.995801,201.799135,223.727339
"UBR-CA",20260703,720000.000000,200.000000,185.753868,202.419243,223.574714
"UBR-CA",20260703,720300.000000,200.083333,189.753868,203.079938,223.459339
"UBR-CA",20260703,720600.000000,200.166667,193.562013,202.712019,223.200385
"UBR-CA",20260703,720900.000000,200.250000,194.413974,202.687430,222.789586
"UBR-CA",20260703,721200.000000,200.333333,196.997885,203.442314,220.768287
"UBR-CA",20260703,721500.000000,200.416667,196.605397,204.051986,220.074416
"UBR-CA",20260703,721800.000000,200.500000,196.495558,204.011820,220.626108
"UBR-CA",20260703,722100.000000,200.583333,196.124295,205.926538,221.620594
"UBR-CA",20260703,722400.000000,200.666667,194.179675,207.357637,221.289611
"UBR-CA",20260703,722700.000000,200.750000,195.831843,207.958749,217.335304
"UBR-CA",20260703,723000.000000,200.833333,196.786419,208.258845,217.988354
"UBR-CA",20260703,723300.000000,200.916667,200.483793,208.988822,216.910874
"UBR-CA",20260703,723600.000000,201.000000,204.115553,208.361460,213.953649
"UBR-CA",20260703,723900.000000,201.083333,200.401061,207.695781,214.148510
"UBR-CA",20260703,724200.000000,201.166667,201.600530,208.221742,216.393587
"UBR-CA",20260703,724500.000000,201.250000,204.658133,210.126253,216.699730
"UBR-CA",20260703,724800.000000,201.333333,205.249987,211.111709,216.131896
"UBR-CA",20260703,725100.000000,201.416667,206.473073,213.330507,218.171494
"UBR-CA",20260703,725400.000000,201.500000,205.498394,212.396910,216.840149
